Search Type, N, Target, Guesses
Binary Search: Size 406500 | Average Guesses =  17.6
Binary Search: Size 405000 | Average Guesses =  18
Linear Search: Size 404500 | Average Guesses = 221559.2 
Linear Search: Size 407500 | Average Guesses = 84098 
Binary Search: Size 407500 | Average Guesses =  18.3
Linear Search: Size 406500 | Average Guesses = 231777.9 
Binary Search: Size 408000 | Average Guesses =  16.8
Linear Search: Size 408000 | Average Guesses = 194220.9 
Binary Search: Size 408500 | Average Guesses =  17.7
Linear Search: Size 409000 | Average Guesses = 212683.7 
Binary Search: Size 407000 | Average Guesses =  17.4
Linear Search: Size 408500 | Average Guesses = 253834.1 
Linear Search: Size 409500 | Average Guesses = 221130.2 
Binary Search: Size 410000 | Average Guesses =  18.2
Linear Search: Size 407000 | Average Guesses = 200108.1 
Binary Search: Size 409500 | Average Guesses =  17.8
Binary Search: Size 410500 | Average Guesses =  17.6
Linear Search: Size 411000 | Average Guesses = 283521.2 
Binary Search: Size 411000 | Average Guesses =  16.4
Linear Search: Size 411500 | Average Guesses = 249658.2 
Binary Search: Size 411500 | Average Guesses =  17.5
Linear Search: Size 412000 | Average Guesses = 150652.9 
Binary Search: Size 412000 | Average Guesses =  18.4
Binary Search: Size 412500 | Average Guesses =  17
Linear Search: Size 412500 | Average Guesses = 182693.9 
Linear Search: Size 413000 | Average Guesses = 169804 
Binary Search: Size 413000 | Average Guesses =  16.6
Linear Search: Size 413500 | Average Guesses = 208654.7 
Binary Search: Size 413500 | Average Guesses =  17.5
Linear Search: Size 414000 | Average Guesses = 208213.5 
Binary Search: Size 414000 | Average Guesses =  18.3
Linear Search: Size 414500 | Average Guesses = 207384.5 
Binary Search: Size 414500 | Average Guesses =  18.1
Linear Search: Size 415000 | Average Guesses = 275707.5 
Binary Search: Size 415000 | Average Guesses =  17.5
Binary Search: Size 415500 | Average Guesses =  17.5
Linear Search: Size 415500 | Average Guesses = 256489.9 
Linear Search: Size 416000 | Average Guesses = 232706.5 
Binary Search: Size 416000 | Average Guesses =  18
Linear Search: Size 416500 | Average Guesses = 213883 
Binary Search: Size 416500 | Average Guesses =  17.5
Binary Search: Size 417000 | Average Guesses =  17.4
Linear Search: Size 410500 | Average Guesses = 176182.7 
Linear Search: Size 410000 | Average Guesses = 214624.7 
Binary Search: Size 417500 | Average Guesses =  17.8
Linear Search: Size 418000 | Average Guesses = 214550.6 
Linear Search: Size 417500 | Average Guesses = 260680.8 
Binary Search: Size 409000 | Average Guesses =  17.5
Binary Search: Size 418500 | Average Guesses =  17.5
Linear Search: Size 419000 | Average Guesses = 228303.1 
Binary Search: Size 419000 | Average Guesses =  16.2
Linear Search: Size 418500 | Average Guesses = 174935.7 
Binary Search: Size 419500 | Average Guesses =  18.2
Linear Search: Size 420000 | Average Guesses = 155977.3 
Binary Search: Size 420000 | Average Guesses =  18.4
Binary Search: Size 420500 | Average Guesses =  17.4
Binary Search: Size 418000 | Average Guesses =  18
Linear Search: Size 419500 | Average Guesses = 193915 
Linear Search: Size 421000 | Average Guesses = 228422.1 
Binary Search: Size 421000 | Average Guesses =  16.7
Linear Search: Size 421500 | Average Guesses = 220040.8 
Linear Search: Size 420500 | Average Guesses = 217752.5 
Binary Search: Size 422000 | Average Guesses =  17.6
Binary Search: Size 422500 | Average Guesses =  18.3
Linear Search: Size 422500 | Average Guesses = 181685.5 
Binary Search: Size 421500 | Average Guesses =  18.2
Binary Search: Size 423000 | Average Guesses =  17.1
Linear Search: Size 423500 | Average Guesses = 132760 
Binary Search: Size 423500 | Average Guesses =  16.9
Linear Search: Size 424000 | Average Guesses = 225738.8 
Binary Search: Size 424000 | Average Guesses =  17.5
Binary Search: Size 424500 | Average Guesses =  16.6
Linear Search: Size 424500 | Average Guesses = 203152.7 
Linear Search: Size 425000 | Average Guesses = 199950.3 
Linear Search: Size 422000 | Average Guesses = 146123.4 
Linear Search: Size 425500 | Average Guesses = 247493.7 
Binary Search: Size 425500 | Average Guesses =  17.2
Linear Search: Size 426000 | Average Guesses = 283581.1 
Linear Search: Size 417000 | Average Guesses = 249175.1 
Linear Search: Size 426500 | Average Guesses = 199275.8 
Binary Search: Size 426500 | Average Guesses =  17.9
Linear Search: Size 427000 | Average Guesses = 217161.8 
Binary Search: Size 427000 | Average Guesses =  17.7
Linear Search: Size 423000 | Average Guesses = 189426.4 
Binary Search: Size 427500 | Average Guesses =  17.2
Binary Search: Size 425000 | Average Guesses =  18.2
Binary Search: Size 428000 | Average Guesses =  17.4
Linear Search: Size 428500 | Average Guesses = 272031.5 
Binary Search: Size 428500 | Average Guesses =  18
Linear Search: Size 429000 | Average Guesses = 183955.2 
Binary Search: Size 429000 | Average Guesses =  18.1
Linear Search: Size 429500 | Average Guesses = 236673.9 
Binary Search: Size 429500 | Average Guesses =  18
Linear Search: Size 430000 | Average Guesses = 249209.1 
Linear Search: Size 427500 | Average Guesses = 142074.2 
Linear Search: Size 428000 | Average Guesses = 227916.1 
Binary Search: Size 430000 | Average Guesses =  18.3
Linear Search: Size 431000 | Average Guesses = 214586.3 
Binary Search: Size 431000 | Average Guesses =  18.3
Linear Search: Size 430500 | Average Guesses = 231367.1 
Binary Search: Size 430500 | Average Guesses =  17.8
Linear Search: Size 431500 | Average Guesses = 233497.2 
Binary Search: Size 432000 | Average Guesses =  17.9
Linear Search: Size 432000 | Average Guesses = 167560.3 
Linear Search: Size 432500 | Average Guesses = 203841.3 
Linear Search: Size 433000 | Average Guesses = 144603.6 
Binary Search: Size 431500 | Average Guesses =  17.3
Binary Search: Size 433500 | Average Guesses =  16.9
Linear Search: Size 433500 | Average Guesses = 196429.2 
Linear Search: Size 434000 | Average Guesses = 235469.2 
Binary Search: Size 434000 | Average Guesses =  17.9
Binary Search: Size 434500 | Average Guesses =  17.6
Linear Search: Size 434500 | Average Guesses = 253813.3 
Binary Search: Size 432500 | Average Guesses =  18.1
Binary Search: Size 433000 | Average Guesses =  18.6
Linear Search: Size 435000 | Average Guesses = 231636.2 
Binary Search: Size 426000 | Average Guesses =  17.9
Linear Search: Size 435500 | Average Guesses = 229353.2 
Binary Search: Size 436000 | Average Guesses =  18
Binary Search: Size 436500 | Average Guesses =  17.3
Linear Search: Size 436500 | Average Guesses = 223230.9 
Binary Search: Size 437000 | Average Guesses =  17.5
Binary Search: Size 435500 | Average Guesses =  18.5
Linear Search: Size 436000 | Average Guesses = 189535.6 
Binary Search: Size 437500 | Average Guesses =  17.8
Linear Search: Size 438000 | Average Guesses = 279181.5 
Binary Search: Size 438000 | Average Guesses =  17.9
Linear Search: Size 437500 | Average Guesses = 191483.6 
Binary Search: Size 438500 | Average Guesses =  18.2
Binary Search: Size 435000 | Average Guesses =  17.7
Binary Search: Size 439000 | Average Guesses =  17.8
Linear Search: Size 439500 | Average Guesses = 275362.3 
Binary Search: Size 439500 | Average Guesses =  17.7
Linear Search: Size 440000 | Average Guesses = 198332.4 
Linear Search: Size 437000 | Average Guesses = 194288 
Linear Search: Size 440500 | Average Guesses = 182898.2 
Binary Search: Size 440500 | Average Guesses =  17.9
Linear Search: Size 441000 | Average Guesses = 180780.4 
Binary Search: Size 441000 | Average Guesses =  18.4
Linear Search: Size 438500 | Average Guesses = 259440.4 
Binary Search: Size 440000 | Average Guesses =  17.7
Binary Search: Size 442000 | Average Guesses =  17.8
Linear Search: Size 442000 | Average Guesses = 230516.4 
Linear Search: Size 442500 | Average Guesses = 165030.7 
Binary Search: Size 441500 | Average Guesses =  17.9
Linear Search: Size 439000 | Average Guesses = 265791.5 
Linear Search: Size 441500 | Average Guesses = 129715 
Binary Search: Size 443000 | Average Guesses =  18
Linear Search: Size 443500 | Average Guesses = 236080.6 
Binary Search: Size 442500 | Average Guesses =  17.2
Linear Search: Size 443000 | Average Guesses = 192206.1 
Binary Search: Size 444500 | Average Guesses =  18.1
Linear Search: Size 444500 | Average Guesses = 246704.1 
Binary Search: Size 444000 | Average Guesses =  17.8
Binary Search: Size 445000 | Average Guesses =  17.4
Linear Search: Size 445500 | Average Guesses = 181816.4 
Binary Search: Size 445500 | Average Guesses =  17.6
Binary Search: Size 443500 | Average Guesses =  17.9
Linear Search: Size 444000 | Average Guesses = 244401.8 
Linear Search: Size 446500 | Average Guesses = 290575.5 
Binary Search: Size 446500 | Average Guesses =  18.3
Linear Search: Size 445000 | Average Guesses = 122314.5 
Binary Search: Size 447000 | Average Guesses =  17.8
Binary Search: Size 447500 | Average Guesses =  17.8
Linear Search: Size 446000 | Average Guesses = 260863.1 
Binary Search: Size 446000 | Average Guesses =  18.9
Linear Search: Size 448000 | Average Guesses = 184094.7 
Linear Search: Size 448500 | Average Guesses = 230253.6 
Binary Search: Size 448500 | Average Guesses =  17.4
Linear Search: Size 449000 | Average Guesses = 164923.9 
Binary Search: Size 449000 | Average Guesses =  17.8
Binary Search: Size 448000 | Average Guesses =  17.4
Linear Search: Size 449500 | Average Guesses = 242644.1 
Linear Search: Size 447500 | Average Guesses = 282597.7 
Binary Search: Size 450000 | Average Guesses =  17.7
Linear Search: Size 450500 | Average Guesses = 215289.4 
Linear Search: Size 450000 | Average Guesses = 212612.1 
Binary Search: Size 451000 | Average Guesses =  17.5
Linear Search: Size 451000 | Average Guesses = 240984.5 
Linear Search: Size 451500 | Average Guesses = 167018 
Binary Search: Size 451500 | Average Guesses =  18.7
Linear Search: Size 452000 | Average Guesses = 209063.9 
Linear Search: Size 447000 | Average Guesses = 250152.7 
Binary Search: Size 452500 | Average Guesses =  18.3
Linear Search: Size 452500 | Average Guesses = 183248.2 
Binary Search: Size 452000 | Average Guesses =  17.7
Binary Search: Size 453000 | Average Guesses =  17.2
Binary Search: Size 453500 | Average Guesses =  17.5
Linear Search: Size 453500 | Average Guesses = 246296.9 
Linear Search: Size 454000 | Average Guesses = 227268 
Binary Search: Size 454000 | Average Guesses =  18
Linear Search: Size 453000 | Average Guesses = 285325.7 
Binary Search: Size 450500 | Average Guesses =  17.4
Binary Search: Size 454500 | Average Guesses =  18
Binary Search: Size 455000 | Average Guesses =  17.4
Linear Search: Size 455500 | Average Guesses = 241220.9 
Binary Search: Size 455500 | Average Guesses =  18.1
Linear Search: Size 455000 | Average Guesses = 263722.7 
Linear Search: Size 456000 | Average Guesses = 245273.6 
Linear Search: Size 456500 | Average Guesses = 177089.6 
Binary Search: Size 456000 | Average Guesses =  17.8
Linear Search: Size 454500 | Average Guesses = 333076.7 
Linear Search: Size 457000 | Average Guesses = 333236.9 
Linear Search: Size 457500 | Average Guesses = 164099.1 
Binary Search: Size 457500 | Average Guesses =  17.8
Linear Search: Size 458000 | Average Guesses = 202109 
Binary Search: Size 458000 | Average Guesses =  18
Linear Search: Size 458500 | Average Guesses = 230240.2 
Binary Search: Size 457000 | Average Guesses =  18.3
Binary Search: Size 459000 | Average Guesses =  18.3
Linear Search: Size 459000 | Average Guesses = 271804.5 
Linear Search: Size 459500 | Average Guesses = 238119.6 
Binary Search: Size 456500 | Average Guesses =  17.4
Binary Search: Size 458500 | Average Guesses =  18.2
Binary Search: Size 460000 | Average Guesses =  17.9
Binary Search: Size 460500 | Average Guesses =  18.1
Linear Search: Size 460500 | Average Guesses = 192020.6 
Binary Search: Size 461000 | Average Guesses =  17.3
Linear Search: Size 461000 | Average Guesses = 273787.2 
Linear Search: Size 461500 | Average Guesses = 257383.2 
Binary Search: Size 461500 | Average Guesses =  17.9
Binary Search: Size 462000 | Average Guesses =  17.9
Linear Search: Size 462000 | Average Guesses = 152904.7 
Linear Search: Size 460000 | Average Guesses = 229716.5 
Binary Search: Size 462500 | Average Guesses =  17.5
Linear Search: Size 463000 | Average Guesses = 268606.9 
Binary Search: Size 463000 | Average Guesses =  16.9
Linear Search: Size 463500 | Average Guesses = 203934.4 
Binary Search: Size 449500 | Average Guesses =  18
Binary Search: Size 463500 | Average Guesses =  18.3
Linear Search: Size 464000 | Average Guesses = 297650.7 
Binary Search: Size 464000 | Average Guesses =  17.9
Binary Search: Size 464500 | Average Guesses =  17.3
Linear Search: Size 464500 | Average Guesses = 279975.1 
Binary Search: Size 465000 | Average Guesses =  17.8
Linear Search: Size 465000 | Average Guesses = 255881.4 
Linear Search: Size 465500 | Average Guesses = 191778.1 
Binary Search: Size 465500 | Average Guesses =  18.5
Linear Search: Size 462500 | Average Guesses = 145461.6 
Linear Search: Size 466000 | Average Guesses = 284243.2 
Binary Search: Size 466500 | Average Guesses =  17.7
Linear Search: Size 467000 | Average Guesses = 221141.4 
Binary Search: Size 467000 | Average Guesses =  17.6
Linear Search: Size 467500 | Average Guesses = 298853.5 
Binary Search: Size 467500 | Average Guesses =  17.9
Binary Search: Size 468000 | Average Guesses =  18.4
Linear Search: Size 468000 | Average Guesses = 208397.7 
Linear Search: Size 468500 | Average Guesses = 262983.6 
Linear Search: Size 466500 | Average Guesses = 277329.8 
Binary Search: Size 469000 | Average Guesses =  18.3
Linear Search: Size 469000 | Average Guesses = 267601.7 
Binary Search: Size 469500 | Average Guesses =  18.4
Linear Search: Size 469500 | Average Guesses = 247487.3 
Linear Search: Size 470000 | Average Guesses = 220383.7 
Binary Search: Size 470000 | Average Guesses =  18.3
Binary Search: Size 470500 | Average Guesses =  17.4
Linear Search: Size 470500 | Average Guesses = 289934.2 
Linear Search: Size 471000 | Average Guesses = 123344 
Binary Search: Size 471000 | Average Guesses =  17.5
Binary Search: Size 471500 | Average Guesses =  18.2
Linear Search: Size 471500 | Average Guesses = 316661.2 
Linear Search: Size 472000 | Average Guesses = 279528.2 
Binary Search: Size 472000 | Average Guesses =  17.2
Binary Search: Size 472500 | Average Guesses =  17.5
Linear Search: Size 472500 | Average Guesses = 335013 
Linear Search: Size 473000 | Average Guesses = 305023.8 
Binary Search: Size 468500 | Average Guesses =  18.7
Binary Search: Size 473500 | Average Guesses =  17.5
Linear Search: Size 473500 | Average Guesses = 214637 
Binary Search: Size 474000 | Average Guesses =  16.8
Linear Search: Size 474000 | Average Guesses = 221169.3 
Linear Search: Size 474500 | Average Guesses = 239954.9 
Binary Search: Size 474500 | Average Guesses =  16.8
Binary Search: Size 475000 | Average Guesses =  18.1
Linear Search: Size 475000 | Average Guesses = 237279.3 
Linear Search: Size 475500 | Average Guesses = 270761.5 
Binary Search: Size 475500 | Average Guesses =  18.7
Binary Search: Size 476000 | Average Guesses =  18.5
Linear Search: Size 476000 | Average Guesses = 234371.8 
Binary Search: Size 476500 | Average Guesses =  18.1
Linear Search: Size 476500 | Average Guesses = 227492.4 
Linear Search: Size 477000 | Average Guesses = 278296.7 
Binary Search: Size 473000 | Average Guesses =  18
Binary Search: Size 477000 | Average Guesses =  18.4
Binary Search: Size 459500 | Average Guesses =  17.1
Binary Search: Size 478000 | Average Guesses =  17.6
Binary Search: Size 477500 | Average Guesses =  17.7
Linear Search: Size 478500 | Average Guesses = 261713.2 
Binary Search: Size 478500 | Average Guesses =  17.7
Binary Search: Size 479000 | Average Guesses =  17.5
Linear Search: Size 479000 | Average Guesses = 286299.9 
Binary Search: Size 479500 | Average Guesses =  17
Binary Search: Size 466000 | Average Guesses =  17.4
Linear Search: Size 477500 | Average Guesses = 306791.6 
Binary Search: Size 480000 | Average Guesses =  17.6
Linear Search: Size 480500 | Average Guesses = 233320.5 
Binary Search: Size 480500 | Average Guesses =  18.4
Linear Search: Size 481000 | Average Guesses = 288318.2 
Binary Search: Size 481000 | Average Guesses =  17.2
Binary Search: Size 481500 | Average Guesses =  18.6
Linear Search: Size 481500 | Average Guesses = 215186.3 
Linear Search: Size 482000 | Average Guesses = 226747.7 
Linear Search: Size 480000 | Average Guesses = 238960.8 
Linear Search: Size 479500 | Average Guesses = 253814.2 
Binary Search: Size 482500 | Average Guesses =  17.4
Linear Search: Size 483000 | Average Guesses = 275827 
Binary Search: Size 483000 | Average Guesses =  18.5
Linear Search: Size 483500 | Average Guesses = 201239.2 
Binary Search: Size 483500 | Average Guesses =  17.7
Linear Search: Size 484000 | Average Guesses = 260668 
Binary Search: Size 484000 | Average Guesses =  17.8
Linear Search: Size 482500 | Average Guesses = 232564.9 
Linear Search: Size 478000 | Average Guesses = 225229.8 
Binary Search: Size 485000 | Average Guesses =  17.8
Linear Search: Size 485000 | Average Guesses = 242019.5 
Binary Search: Size 485500 | Average Guesses =  17.6
Binary Search: Size 484500 | Average Guesses =  17.5
Linear Search: Size 486000 | Average Guesses = 202756.8 
Linear Search: Size 484500 | Average Guesses = 251417.7 
Linear Search: Size 485500 | Average Guesses = 266125.6 
Binary Search: Size 486500 | Average Guesses =  17.7
Binary Search: Size 487000 | Average Guesses =  17.6
Linear Search: Size 487000 | Average Guesses = 250584.5 
Linear Search: Size 487500 | Average Guesses = 193437.1 
Binary Search: Size 487500 | Average Guesses =  17.8
Linear Search: Size 488000 | Average Guesses = 201090.2 
Binary Search: Size 488000 | Average Guesses =  17.1
Binary Search: Size 488500 | Average Guesses =  18
Linear Search: Size 488500 | Average Guesses = 350845 
Binary Search: Size 489000 | Average Guesses =  17.8
Linear Search: Size 489000 | Average Guesses = 301171.4 
Linear Search: Size 489500 | Average Guesses = 326076.8 
Binary Search: Size 489500 | Average Guesses =  17.6
Linear Search: Size 490000 | Average Guesses = 247453.3 
Linear Search: Size 486500 | Average Guesses = 271469 
Binary Search: Size 490500 | Average Guesses =  17.9
Linear Search: Size 490500 | Average Guesses = 259893.6 
Linear Search: Size 491000 | Average Guesses = 227343.8 
Binary Search: Size 491000 | Average Guesses =  17.1
Linear Search: Size 491500 | Average Guesses = 222760.5 
Binary Search: Size 491500 | Average Guesses =  18
Binary Search: Size 492000 | Average Guesses =  17.6
Linear Search: Size 492000 | Average Guesses = 218021 
Binary Search: Size 492500 | Average Guesses =  17.4
Binary Search: Size 490000 | Average Guesses =  17.8
Binary Search: Size 493000 | Average Guesses =  18.5
Binary Search: Size 482000 | Average Guesses =  18.4
Linear Search: Size 493500 | Average Guesses = 278576.9 
Binary Search: Size 493500 | Average Guesses =  18.5
Linear Search: Size 494000 | Average Guesses = 240417.2 
Linear Search: Size 493000 | Average Guesses = 227865 
Binary Search: Size 494500 | Average Guesses =  18.9
Linear Search: Size 494500 | Average Guesses = 272583.4 
Linear Search: Size 495000 | Average Guesses = 265647.1 
Binary Search: Size 495000 | Average Guesses =  17.6
Linear Search: Size 495500 | Average Guesses = 287408.3 
Binary Search: Size 495500 | Average Guesses =  17.5
Binary Search: Size 496000 | Average Guesses =  18.4
Linear Search: Size 496000 | Average Guesses = 256576.2 
Binary Search: Size 486000 | Average Guesses =  18.1
Linear Search: Size 496500 | Average Guesses = 121023.4 
Linear Search: Size 497000 | Average Guesses = 223445.8 
Binary Search: Size 497000 | Average Guesses =  17.9
Linear Search: Size 492500 | Average Guesses = 161705.1 
Binary Search: Size 496500 | Average Guesses =  17.9
Binary Search: Size 497500 | Average Guesses =  18
Binary Search: Size 498000 | Average Guesses =  17.7
Linear Search: Size 498500 | Average Guesses = 212809.5 
Binary Search: Size 498500 | Average Guesses =  17.1
Binary Search: Size 499000 | Average Guesses =  18.4
Linear Search: Size 499000 | Average Guesses = 158595.3 
Linear Search: Size 497500 | Average Guesses = 237229.5 
Binary Search: Size 499500 | Average Guesses =  18.9
Binary Search: Size 500000 | Average Guesses =  18.4
Binary Search: Size 494000 | Average Guesses =  18.1
Linear Search: Size 500500 | Average Guesses = 272828.1 
Binary Search: Size 500500 | Average Guesses =  17.6
Linear Search: Size 501000 | Average Guesses = 227524.3 
Binary Search: Size 501000 | Average Guesses =  18.2
Linear Search: Size 501500 | Average Guesses = 320445.6 
Binary Search: Size 501500 | Average Guesses =  17.8
Binary Search: Size 502000 | Average Guesses =  17.8
Linear Search: Size 502000 | Average Guesses = 219542 
Linear Search: Size 502500 | Average Guesses = 246169.9 
Binary Search: Size 502500 | Average Guesses =  18
Linear Search: Size 503000 | Average Guesses = 300671.6 
Binary Search: Size 503000 | Average Guesses =  18.1
Linear Search: Size 503500 | Average Guesses = 256162.7 
Binary Search: Size 503500 | Average Guesses =  18.2
Linear Search: Size 498000 | Average Guesses = 226405.9 
Linear Search: Size 504000 | Average Guesses = 219977.5 
Linear Search: Size 504500 | Average Guesses = 268703.9 
Binary Search: Size 504000 | Average Guesses =  17.5
Binary Search: Size 505000 | Average Guesses =  18.1
Linear Search: Size 505000 | Average Guesses = 185828.4 
Linear Search: Size 505500 | Average Guesses = 254869.9 
Binary Search: Size 505500 | Average Guesses =  17.9
Linear Search: Size 506000 | Average Guesses = 191849.6 
Binary Search: Size 506000 | Average Guesses =  18.6
Linear Search: Size 506500 | Average Guesses = 225473.1 
Binary Search: Size 506500 | Average Guesses =  17.5
Linear Search: Size 507000 | Average Guesses = 215386.5 
Binary Search: Size 507000 | Average Guesses =  18.3
Linear Search: Size 507500 | Average Guesses = 273217.3 
Binary Search: Size 507500 | Average Guesses =  18
Linear Search: Size 508000 | Average Guesses = 303026.7 
Binary Search: Size 508000 | Average Guesses =  18.2
Binary Search: Size 508500 | Average Guesses =  17.6
Linear Search: Size 508500 | Average Guesses = 269305 
Binary Search: Size 504500 | Average Guesses =  18.9
Linear Search: Size 509000 | Average Guesses = 320402.5 
Binary Search: Size 509500 | Average Guesses =  17.5
Linear Search: Size 509500 | Average Guesses = 279171.7 
Linear Search: Size 510000 | Average Guesses = 260275 
Binary Search: Size 510000 | Average Guesses =  17.7
Linear Search: Size 510500 | Average Guesses = 204132.2 
Binary Search: Size 510500 | Average Guesses =  17.8
Linear Search: Size 511000 | Average Guesses = 222698.3 
Binary Search: Size 511000 | Average Guesses =  18.1
Linear Search: Size 511500 | Average Guesses = 287823 
Binary Search: Size 511500 | Average Guesses =  18.6
Binary Search: Size 512000 | Average Guesses =  17.6
Binary Search: Size 509000 | Average Guesses =  18.5
Linear Search: Size 499500 | Average Guesses = 301117.2 
Binary Search: Size 512500 | Average Guesses =  18.8
Linear Search: Size 513000 | Average Guesses = 266529.8 
Binary Search: Size 513000 | Average Guesses =  17.7
Linear Search: Size 513500 | Average Guesses = 256474.8 
Binary Search: Size 513500 | Average Guesses =  18
Linear Search: Size 514000 | Average Guesses = 315719.8 
Binary Search: Size 514000 | Average Guesses =  17.8
Linear Search: Size 514500 | Average Guesses = 244634.9 
Binary Search: Size 514500 | Average Guesses =  18.6
Linear Search: Size 515000 | Average Guesses = 303801.5 
Binary Search: Size 515000 | Average Guesses =  17.4
Linear Search: Size 515500 | Average Guesses = 162600.3 
Binary Search: Size 515500 | Average Guesses =  17.9
Linear Search: Size 516000 | Average Guesses = 365786.3 
Binary Search: Size 516000 | Average Guesses =  18.7
Linear Search: Size 512000 | Average Guesses = 192402.7 
Linear Search: Size 516500 | Average Guesses = 200064.6 
Binary Search: Size 517000 | Average Guesses =  17.6
Linear Search: Size 517000 | Average Guesses = 230566.3 
Linear Search: Size 517500 | Average Guesses = 246008.4 
Binary Search: Size 517500 | Average Guesses =  18
Binary Search: Size 518000 | Average Guesses =  18
Binary Search: Size 516500 | Average Guesses =  18.4
Linear Search: Size 512500 | Average Guesses = 275721.9 
Linear Search: Size 518500 | Average Guesses = 257026.4 
Binary Search: Size 519000 | Average Guesses =  17
Linear Search: Size 519000 | Average Guesses = 280663.5 
Linear Search: Size 519500 | Average Guesses = 297715.6 
Binary Search: Size 519500 | Average Guesses =  18.8
Linear Search: Size 518000 | Average Guesses = 210515.3 
Linear Search: Size 520000 | Average Guesses = 286442 
Linear Search: Size 520500 | Average Guesses = 290627.8 
Binary Search: Size 520000 | Average Guesses =  17
Binary Search: Size 521000 | Average Guesses =  18.5
Linear Search: Size 521000 | Average Guesses = 209772.6 
Binary Search: Size 521500 | Average Guesses =  18.3
Linear Search: Size 521500 | Average Guesses = 223283.7 
Linear Search: Size 522000 | Average Guesses = 273843.6 
Binary Search: Size 522000 | Average Guesses =  17.9
Linear Search: Size 522500 | Average Guesses = 313120.1 
Binary Search: Size 522500 | Average Guesses =  18.5
Binary Search: Size 523000 | Average Guesses =  18.3
Linear Search: Size 523000 | Average Guesses = 297738.3 
Binary Search: Size 523500 | Average Guesses =  18.5
Linear Search: Size 523500 | Average Guesses = 312611.9 
Binary Search: Size 524000 | Average Guesses =  18.1
Linear Search: Size 524000 | Average Guesses = 282490.4 
Binary Search: Size 524500 | Average Guesses =  18.2
Linear Search: Size 524500 | Average Guesses = 253621.4 
Linear Search: Size 500000 | Average Guesses = 272254 
Binary Search: Size 525000 | Average Guesses =  18.6
Linear Search: Size 525500 | Average Guesses = 224007.6 
Binary Search: Size 525500 | Average Guesses =  18.1
Linear Search: Size 526000 | Average Guesses = 299599.4 
Binary Search: Size 526000 | Average Guesses =  17.8
Linear Search: Size 526500 | Average Guesses = 380650.5 
Binary Search: Size 526500 | Average Guesses =  18.3
Binary Search: Size 527000 | Average Guesses =  17.2
Linear Search: Size 527000 | Average Guesses = 288048.8 
Binary Search: Size 527500 | Average Guesses =  18.4
Linear Search: Size 527500 | Average Guesses = 216258.7 
Linear Search: Size 528000 | Average Guesses = 296689.1 
Binary Search: Size 528000 | Average Guesses =  18.4
Binary Search: Size 520500 | Average Guesses =  18.8
Linear Search: Size 528500 | Average Guesses = 336131.1 
Linear Search: Size 529000 | Average Guesses = 195101.8 
Binary Search: Size 529000 | Average Guesses =  18.5
Linear Search: Size 529500 | Average Guesses = 291520.3 
Binary Search: Size 529500 | Average Guesses =  17.6
Linear Search: Size 530000 | Average Guesses = 294890.8 
Binary Search: Size 530000 | Average Guesses =  17.5
Binary Search: Size 530500 | Average Guesses =  17.9
Binary Search: Size 518500 | Average Guesses =  18.5
Binary Search: Size 531000 | Average Guesses =  18
Linear Search: Size 531000 | Average Guesses = 294530.4 
Linear Search: Size 531500 | Average Guesses = 361406 
Binary Search: Size 531500 | Average Guesses =  18.1
Linear Search: Size 532000 | Average Guesses = 254977.7 
Binary Search: Size 532000 | Average Guesses =  18.4
Binary Search: Size 532500 | Average Guesses =  16.9
Linear Search: Size 532500 | Average Guesses = 258335.1 
Linear Search: Size 533000 | Average Guesses = 298540 
Binary Search: Size 533000 | Average Guesses =  18.3
Binary Search: Size 533500 | Average Guesses =  17.3
Linear Search: Size 533500 | Average Guesses = 278142 
Linear Search: Size 534000 | Average Guesses = 229507.2 
Binary Search: Size 534000 | Average Guesses =  18.4
Linear Search: Size 530500 | Average Guesses = 288365.1 
Linear Search: Size 534500 | Average Guesses = 156117.1 
Linear Search: Size 535000 | Average Guesses = 205672.8 
Binary Search: Size 535000 | Average Guesses =  18.2
Binary Search: Size 534500 | Average Guesses =  17.9
Binary Search: Size 535500 | Average Guesses =  18.2
Linear Search: Size 536000 | Average Guesses = 256206.4 
Binary Search: Size 536000 | Average Guesses =  18.2
Linear Search: Size 536500 | Average Guesses = 312457.3 
Binary Search: Size 536500 | Average Guesses =  18.7
Binary Search: Size 537000 | Average Guesses =  17.5
Linear Search: Size 537000 | Average Guesses = 220199.9 
Linear Search: Size 537500 | Average Guesses = 223643.3 
Binary Search: Size 537500 | Average Guesses =  17.9
Linear Search: Size 538000 | Average Guesses = 277410.3 
Binary Search: Size 538000 | Average Guesses =  17.3
Linear Search: Size 538500 | Average Guesses = 299763.8 
Binary Search: Size 538500 | Average Guesses =  17.7
Linear Search: Size 539000 | Average Guesses = 233041.2 
Binary Search: Size 539000 | Average Guesses =  17.3
Linear Search: Size 525000 | Average Guesses = 231214.1 
Linear Search: Size 539500 | Average Guesses = 178144.6 
Linear Search: Size 540000 | Average Guesses = 296446 
Binary Search: Size 540000 | Average Guesses =  18.4
Linear Search: Size 540500 | Average Guesses = 350624.2 
Binary Search: Size 540500 | Average Guesses =  18
Linear Search: Size 541000 | Average Guesses = 317810.2 
Binary Search: Size 541000 | Average Guesses =  18.2
Linear Search: Size 541500 | Average Guesses = 317798.7 
Linear Search: Size 535500 | Average Guesses = 185059.8 
